"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Line Fit Hybrid Min","Line Fit Hybrid Max","Line Fit Hybrid Avg","Line Fit Hybrid Single","Quadratic Fit (Non Monotonic) Min","Quadratic Fit (Non Monotonic) Max","Quadratic Fit (Non Monotonic) Avg","Quadratic Fit (Non Monotonic) Single","Gradient Min","Gradient Max","Gradient Avg","Gradient Single","Sequence",
"783","1","783","367.209991","783","0","19","8.620002","2","3","10","9.220003","7","0","11","5.750000","7","0","10","4.409998","2","0","16","6.250001","11","1188",
"784","1","784","378.659973","719","0","22","6.770000","12","5","10","9.320001","10","0","11","5.340000","9","0","11","5.440001","6","0","18","6.679999","9","1188",
"785","1","785","335.780029","719","0","25","7.939997","11","3","10","9.129999","10","0","11","4.799999","3","0","11","4.900000","8","0","18","6.259999","0","1188",
"786","1","786","389.490112","762","0","18","7.879999","0","5","10","9.410003","9","0","11","5.250000","5","0","11","5.230000","10","0","18","6.140001","11","1190",
"787","1","787","367.059875","1","0","20","7.589998","15","4","10","9.460001","10","0","11","5.009999","11","0","12","5.250002","3","0","15","5.990000","8","1191",
"788","1","788","434.890106","31","0","21","7.629998","0","4","10","9.450003","10","0","12","5.900000","5","0","11","5.260001","6","0","19","6.429999","11","1192",
"789","1","789","395.540100","767","0","21","7.909998","18","5","10","9.240003","10","0","12","5.680000","0","0","11","4.979999","0","0","18","6.580000","2","1192",
"790","1","790","341.609985","2","0","19","7.980000","13","3","10","9.310003","9","0","11","5.679999","7","0","12","5.150000","5","0","15","6.450000","11","1192",
"791","1","791","435.340088","791","0","21","7.750001","0","7","10","9.439997","10","0","11","5.439999","10","0","12","5.140000","0","0","18","6.209998","7","1193",
"792","1","792","414.189972","789","0","19","8.449999","11","2","10","9.089999","10","0","11","5.470000","9","0","11","4.789999","0","0","17","6.980003","3","1195",
"793","1","793","342.629974","1","0","16","7.320000","7","4","10","9.280002","9","0","13","5.110002","9","0","11","4.599999","9","0","16","6.420002","10","1197",
"794","1","794","373.729919","794","0","22","7.119999","0","3","10","9.290002","10","0","13","5.199998","3","0","10","5.260001","10","0","17","6.350000","7","1197",
"795","1","795","350.820068","1","0","21","8.100001","6","6","10","9.569998","6","0","11","5.890000","9","0","10","5.110001","7","0","17","5.649999","4","1200",
"796","1","796","391.140076","796","0","18","6.770001","11","5","10","9.360001","10","0","13","5.330001","9","0","11","5.190000","5","0","16","5.739999","14","1201",
"797","1","797","353.840057","37","0","21","7.760000","3","3","10","9.249999","10","0","12","6.090001","5","0","10","5.369999","8","0","18","6.489999","0","1201",
"798","1","798","374.350037","66","0","17","8.849999","7","4","10","9.250002","10","0","11","4.980000","4","0","11","5.300001","9","0","20","6.510000","11","1202",
"799","1","799","426.210052","794","0","25","8.040002","16","5","10","9.510004","10","0","11","5.410000","0","0","10","5.510000","0","0","16","5.950002","10","1204",
"800","1","800","446.460052","44","0","24","8.440001","5","5","10","9.390002","10","0","11","5.419998","0","0","12","5.129998","8","0","14","5.590001","7","1205",
"801","1","801","396.129974","2","0","20","7.959997","5","1","10","9.210003","9","0","11","5.100000","7","0","11","5.080000","4","0","15","6.099999","3","1205",
"802","1","802","392.680084","802","0","21","7.190001","0","5","10","9.230000","10","0","13","4.939998","7","0","12","5.350000","6","0","17","6.569998","0","1206",
"803","1","803","391.920197","685","0","20","6.989998","13","4","10","9.520001","10","0","11","5.820001","11","0","12","5.069999","8","0","15","5.690002","4","1206",
"804","1","804","420.240173","465","0","20","7.910002","11","5","10","9.469998","10","0","12","5.660000","5","0","11","5.229999","0","0","19","6.099999","0","1208",
"805","1","805","341.960022","638","0","19","8.829996","0","5","10","9.209999","10","0","11","5.030001","0","0","10","5.530000","4","0","16","5.920001","10","1210",
"806","1","806","376.609894","195","0","22","7.470000","0","5","10","9.410005","10","0","11","5.399999","5","0","9","4.420000","7","0","19","5.910000","0","1211",
"807","1","807","319.300018","486","0","21","7.840003","13","2","10","9.290002","10","0","12","5.850000","5","0","12","5.240000","3","0","17","5.920000","17","1212",
"808","1","808","401.950043","808","0","20","8.230002","6","4","10","9.210005","10","0","11","6.130000","8","0","13","5.300001","8","0","16","6.680000","6","1212",
"809","1","809","471.630005","809","0","25","8.050001","7","5","10","9.210003","7","0","13","5.740000","5","0","11","4.970002","0","0","15","6.880000","4","1213",
"810","1","810","364.240112","82","0","22","8.160003","9","6","10","9.430003","10","0","11","5.610000","0","0","10","4.969999","4","0","18","6.040002","6","1213",
"811","1","811","466.069916","617","0","20","8.080000","0","6","10","9.490004","9","0","11","5.520001","5","0","11","5.470000","0","0","18","6.010000","9","1213",
"812","1","812","435.970062","812","0","21","8.800002","18","2","10","9.380005","9","0","13","5.160000","0","0","11","4.490001","0","0","17","6.050000","8","1213",
"813","1","813","396.799988","741","0","24","7.899998","10","2","10","9.220002","10","0","13","5.310000","6","0","12","5.220002","9","0","20","6.859998","9","1214",
"814","1","814","404.020050","245","0","22","7.630002","15","2","10","8.920003","5","0","11","4.960001","0","0","11","5.390000","0","0","17","6.539999","0","1214",
"815","1","815","497.730133","370","0","20","7.240000","0","5","10","9.550002","9","0","13","5.849998","7","0","10","4.410000","0","0","18","5.889999","6","1215",
"816","1","816","439.309998","728","0","18","7.370000","12","1","10","9.179998","10","0","11","5.140000","7","0","11","5.100000","3","0","18","5.690001","5","1216",
"817","1","817","400.050018","788","0","22","8.280000","0","5","10","9.390003","10","0","13","6.119999","7","0","12","4.809999","3","0","15","5.700000","14","1219",
"818","1","818","429.440033","7","0","24","7.670000","12","6","10","9.510003","10","0","11","5.230000","0","0","12","4.890000","0","0","18","6.339999","8","1219",
"819","1","819","481.779938","1","0","24","7.000000","13","3","10","9.379999","9","0","11","5.770003","9","0","10","5.030002","0","0","19","6.020000","8","1221",
"820","1","820","422.059937","25","0","21","8.700000","0","4","10","9.330003","9","0","11","5.390000","7","0","11","5.050000","8","0","14","6.790000","10","1221",
"821","1","821","420.109955","821","0","19","8.090002","10","5","10","9.250001","10","0","12","6.190001","6","0","12","5.080000","7","0","13","6.520000","3","1222",
"822","1","822","373.089905","808","0","22","8.730000","0","4","10","9.389999","10","0","13","5.620000","7","0","11","5.260000","6","0","17","5.850001","0","1222",
"823","1","823","438.499908","1","0","19","8.059999","10","6","10","9.340005","10","0","14","6.150001","7","0","11","4.820000","4","0","18","7.059999","11","1222",
"824","1","824","429.090149","16","0","17","8.229998","17","6","10","9.390000","10","0","11","5.760000","3","0","11","4.859999","6","0","14","6.140001","8","1222",
"825","1","825","462.560059","22","0","20","8.320002","12","6","10","9.370004","9","0","11","5.550001","8","0","12","4.939999","6","0","16","6.369998","11","1223",
"826","1","826","401.639984","42","0","21","8.919999","17","3","10","9.050001","10","0","13","6.180000","9","0","10","5.070002","6","0","18","6.510000","16","1225",
"827","1","827","399.160095","9","0","23","8.120002","2","5","10","9.310003","10","0","12","5.800000","8","0","12","4.940001","6","0","18","6.829999","0","1227",
"828","1","828","385.739960","52","0","22","8.079999","15","6","10","9.420007","10","0","13","5.150000","9","0","10","5.129999","0","0","17","6.180001","7","1228",
"829","1","829","392.670074","60","0","23","8.410002","23","4","10","9.350003","9","0","13","5.750000","4","0","10","4.910000","6","0","16","5.200001","2","1228",
"830","1","830","389.169983","821","0","21","8.500003","10","5","10","9.430003","10","0","12","5.880000","8","0","11","4.950001","9","0","15","5.390001","6","1229",
"831","1","831","316.479919","826","0","20","7.559999","8","5","10","9.420000","9","0","12","5.940000","9","0","10","4.969999","6","0","16","6.420000","14","1229",
"832","1","832","443.180176","95","0","18","7.959997","0","6","10","9.440003","10","0","13","5.340001","5","0","13","4.800001","5","0","18","6.569998","0","1230",
"833","1","833","382.710144","809","0","18","7.670002","6","6","10","9.400002","10","0","11","5.599999","9","0","11","5.670000","8","0","20","6.830001","9","1236",
"834","1","834","450.979919","707","0","21","7.020000","11","2","10","9.250001","8","0","11","5.849999","6","0","11","5.390002","5","0","16","6.240000","13","1239",
"835","1","835","372.760040","1","0","21","8.120003","12","1","10","9.260002","10","0","11","5.229999","9","0","10","5.189998","4","0","14","6.640000","10","1239",
"836","1","836","418.120056","750","0","19","8.210001","12","7","10","9.410005","10","0","11","5.770001","9","0","11","5.959998","4","0","18","6.180000","9","1240",
"837","1","837","411.420013","417","0","17","7.670001","7","1","10","9.110006","9","0","14","5.840001","7","0","11","5.260001","5","0","16","6.009999","11","1242",
"838","1","838","418.919952","837","0","25","8.160000","12","2","10","9.340001","10","0","12","5.880001","6","0","11","5.270001","7","0","15","6.339999","11","1245",
"839","1","839","446.310059","10","0","20","8.759995","0","5","10","9.440001","10","0","11","6.190001","5","0","12","5.750000","8","0","16","6.120001","0","1246",
"840","1","840","462.299957","10","0","25","8.989999","16","3","10","9.350001","9","0","13","6.080001","8","0","11","5.520000","7","0","16","6.069999","5","1248",
"841","1","841","379.520020","29","0","22","8.330000","13","5","10","9.440004","10","0","12","5.510001","9","0","11","4.989999","10","0","15","6.170000","5","1248",
"842","1","842","400.490021","1","0","20","7.900001","0","4","10","9.320002","10","0","11","5.340002","3","0","11","5.070003","9","0","18","6.429998","10","1248",
"843","1","843","509.410187","15","0","20","9.500001","9","4","10","9.430004","9","0","13","5.670002","7","0","11","4.709999","5","0","17","6.659999","11","1249",
"844","1","844","482.500061","3","0","16","7.730000","0","5","10","9.350004","10","0","13","5.380000","7","0","11","5.270000","7","0","18","6.040000","8","1250",
"845","1","845","377.729950","3","0","19","7.910001","11","5","10","9.569998","9","0","11","6.240000","9","0","11","4.770001","8","0","16","6.529999","5","1250",
"846","1","846","445.529968","766","0","21","8.410000","19","6","10","9.360001","10","0","12","5.770000","0","0","10","5.029999","5","0","15","6.270000","9","1251",
"847","1","847","426.170105","25","0","21","7.489999","5","1","10","9.239998","9","0","12","5.500000","6","0","11","5.380001","7","0","19","7.589999","10","1254",
"848","1","848","427.660065","846","0","20","8.170002","15","5","10","9.500002","10","0","14","6.129999","7","0","11","6.139999","8","0","15","5.969999","8","1255",
"849","1","849","451.580048","333","0","20","8.010001","0","1","10","9.380002","8","0","13","5.520000","7","0","11","5.120001","3","0","16","6.359999","6","1257",
"850","1","850","408.870056","138","0","20","8.620003","0","7","10","9.380002","7","0","12","5.499999","3","0","11","5.050000","10","0","15","5.870002","0","1257",
"851","1","851","440.019989","851","0","20","7.840000","11","6","10","9.370000","8","0","11","5.900000","0","0","10","4.950000","6","0","17","6.780000","5","1258",
"852","1","852","428.149872","722","0","19","8.379999","17","4","10","9.350001","10","0","13","6.120000","9","0","11","5.570001","6","0","18","6.629999","18","1258",
"853","1","853","452.539948","524","0","23","8.149997","8","5","10","9.560000","10","0","11","5.110001","7","0","11","5.199999","8","0","18","6.500000","0","1259",
"854","1","854","438.179993","4","0","22","7.630000","4","4","10","9.460002","10","0","11","6.050001","7","0","12","4.550000","6","0","16","5.990000","7","1259",
"855","1","855","437.630127","14","0","20","7.290000","7","4","10","9.470002","10","0","10","5.230001","3","0","10","5.040000","7","0","17","6.360000","0","1260",
"856","1","856","453.929962","381","0","22","8.439998","10","3","10","9.359999","10","0","13","5.550002","9","0","13","5.500000","5","0","16","5.889999","8","1262",
"857","1","857","428.599976","834","0","20","8.070000","0","4","10","9.310001","4","0","13","5.740000","5","0","12","5.020000","7","0","20","6.750000","9","1263",
"858","1","858","370.400055","1","0","22","8.420003","12","2","10","9.260001","10","0","12","5.750000","7","0","12","5.070000","6","0","20","6.150000","8","1265",
"859","1","859","464.929962","518","0","24","8.179999","2","5","10","9.319998","9","0","13","5.210000","8","0","12","4.469999","2","0","19","5.850000","7","1266",
"860","1","860","472.990051","860","0","19","7.930002","4","4","10","9.299999","10","0","12","5.510001","7","0","10","4.909999","0","0","18","6.269998","4","1268",
"861","1","861","443.240082","6","0","20","8.090000","4","4","10","9.510003","6","0","11","5.799998","8","0","12","4.760001","9","0","16","6.080001","10","1268",
"862","1","862","474.169983","11","0","20","9.050001","10","6","10","9.520003","10","0","13","5.659998","7","0","12","5.610002","7","0","16","6.360000","0","1269",
"863","1","863","469.840027","499","0","23","8.270001","8","1","10","9.460000","10","0","12","6.039998","0","0","12","4.910001","7","0","16","5.890000","2","1270",
"864","1","864","429.980072","16","0","22","8.350004","14","2","10","9.320000","10","0","11","5.760000","5","0","11","5.110002","0","0","18","5.409999","5","1271",
"865","1","865","373.009979","17","0","20","8.419999","11","4","10","9.290004","9","0","12","6.309999","8","0","11","5.070000","2","0","20","6.929998","16","1272",
"866","1","866","417.790070","81","0","19","8.400000","15","5","10","9.350007","10","0","13","6.059999","7","0","11","5.299999","9","0","20","6.760000","8","1272",
"867","1","867","426.059906","1","0","20","8.940000","16","2","10","9.389999","10","0","11","5.420000","4","0","11","5.340003","7","0","18","6.489999","0","1274",
"868","1","868","438.639893","601","0","19","8.730001","0","4","10","9.249999","9","0","11","5.679999","9","0","12","4.719999","5","0","16","6.290000","9","1274",
"869","1","869","434.690002","31","0","19","7.750000","13","4","10","9.190001","10","0","11","5.279999","7","0","11","5.570000","0","0","17","6.560000","9","1275",
"870","1","870","364.610016","18","0","19","7.809999","0","6","10","9.290000","9","0","12","5.960000","9","0","12","5.540000","5","0","17","6.360000","11","1275",
"871","1","871","454.919983","864","0","20","7.599998","18","3","10","9.390004","9","0","11","6.100001","2","0","10","5.350000","9","0","19","7.099999","9","1276",
"872","1","872","469.420105","869","0","20","8.569999","16","5","10","9.280005","10","0","11","5.820001","0","0","11","5.459999","6","0","16","6.120000","15","1278",
"873","1","873","390.769958","609","0","22","8.259998","8","3","10","9.530001","9","0","11","5.650001","3","0","11","5.180000","10","0","20","6.430000","0","1279",
"874","1","874","417.610016","763","0","22","8.090002","15","3","10","9.260005","9","0","13","5.150000","0","0","12","5.129998","6","0","16","5.760000","0","1279",
"875","1","875","477.820038","655","0","19","7.969998","12","2","10","9.240003","6","0","12","5.770000","9","0","12","4.910001","4","0","17","5.360000","0","1281",
"876","1","876","405.910004","38","0","24","8.700001","2","5","10","9.580004","10","0","11","5.979999","8","0","11","4.729999","11","0","18","6.460000","11","1282",
"877","1","877","425.250153","554","0","21","8.930002","21","5","10","9.350004","9","0","11","6.050001","7","0","11","5.520000","5","0","16","6.169998","10","1284",
"878","1","878","427.869843","680","0","25","9.239996","7","6","10","9.240004","10","0","12","5.610001","5","0","12","5.380001","9","0","18","6.480000","8","1285",
"879","1","879","416.379913","589","0","22","7.500000","0","4","10","9.310001","9","0","11","5.740001","7","0","11","5.229999","8","0","21","6.939998","2","1286",
"880","1","880","415.350037","9","0","21","8.539998","15","5","10","9.300005","9","0","13","5.979999","0","0","10","5.200002","8","0","16","7.210001","7","1287",
"881","1","881","456.210052","71","0","21","8.230000","16","4","10","9.300002","10","0","13","6.100000","8","0","11","5.120000","3","0","19","6.369998","8","1290",
"882","1","882","408.760040","880","0","22","8.190000","0","4","10","9.240005","9","0","11","5.460001","6","0","10","5.620001","4","0","19","6.660000","9","1290",
"883","1","883","433.870026","777","0","23","8.289996","16","5","10","9.589999","10","0","11","5.049999","11","0","11","5.370000","6","0","17","6.630000","0","1291",
"884","1","884","436.129913","4","0","19","7.939999","0","4","10","9.000005","10","0","11","5.460001","0","0","11","4.999999","4","0","19","6.370001","5","1291",
"885","1","885","466.130005","884","0","19","8.119998","7","2","10","9.360002","2","0","12","5.560002","7","0","10","4.700000","0","0","19","6.279999","0","1295",
"886","1","886","557.159912","886","0","19","7.770000","12","5","10","9.300004","9","0","13","5.920001","8","0","10","5.230000","5","0","19","5.829999","12","1295",
"887","1","887","413.129913","1","0","20","8.510003","13","5","10","9.220001","10","0","10","5.759999","6","0","12","5.270000","3","0","18","6.379998","6","1300",
"888","1","888","405.370056","234","0","21","7.860000","12","7","10","9.410000","10","0","13","5.729999","9","0","11","5.150001","10","0","15","6.469999","5","1301",
"889","1","889","429.050049","889","0","17","7.339997","14","5","10","9.500004","10","0","11","6.110000","9","0","10","4.930000","8","0","17","7.160000","0","1304",
"890","1","890","404.419922","783","0","21","8.350000","9","5","10","9.410006","10","0","13","5.510000","0","0","12","5.370000","6","0","20","6.190001","11","1304",
"891","1","891","474.050018","229","0","24","8.620001","13","5","10","9.450001","9","0","13","5.640001","7","0","13","5.480000","5","0","18","6.000000","6","1305",
"892","1","892","394.000122","1","0","18","8.220000","9","2","10","9.250000","10","0","12","5.490000","5","0","11","5.810001","11","0","18","6.730001","0","1307",
"893","1","893","376.450012","389","0","19","9.170000","10","1","10","9.370005","8","0","13","5.640000","0","0","11","5.490001","4","0","17","5.960000","4","1308",
"894","1","894","452.310089","868","0","21","7.789999","0","6","10","9.450004","10","0","11","5.720000","5","0","12","5.230001","4","0","17","6.389999","7","1311",
"895","1","895","460.160065","890","0","20","8.690001","6","4","10","9.250000","9","0","12","5.499999","8","0","11","4.920000","5","0","19","7.260000","19","1311",
"896","1","896","459.410156","542","0","22","8.829999","8","6","10","9.430001","10","0","13","6.539999","1","0","10","5.580000","9","0","17","6.700001","0","1311",
"897","1","897","400.720001","878","0","24","9.030002","0","4","10","9.450003","9","0","12","5.790000","5","0","10","4.789999","9","0","17","5.850000","5","1315",
"898","1","898","451.550079","897","0","21","8.649999","8","2","10","9.290001","10","0","13","6.030000","0","0","12","5.330000","7","0","17","5.759999","5","1316",
"899","1","899","425.759949","758","0","22","8.100000","15","5","10","9.190001","10","0","12","5.230000","3","0","10","5.039998","7","0","19","6.430000","6","1319",
"900","1","900","478.540131","900","0","22","9.009998","10","2","10","9.250002","7","0","11","6.119998","4","0","11","4.750000","10","0","15","6.199999","0","1322",
"901","1","901","393.699982","901","0","22","8.610000","16","3","10","9.250003","8","0","15","6.030002","7","0","10","5.260001","8","0","17","5.770000","3","1323",
"902","1","902","408.829956","85","0","20","9.010000","9","5","10","9.520001","10","0","11","5.260000","0","0","12","5.389999","0","0","15","5.899999","8","1323",
"903","1","903","423.210205","513","0","23","7.409999","9","4","10","9.400001","10","0","11","5.260000","7","0","11","5.879999","6","0","18","6.690000","7","1326",
"904","1","904","449.849945","862","0","23","9.030001","9","2","10","9.340001","10","0","12","5.890001","9","0","10","5.319999","5","0","18","7.370000","0","1329",
"905","1","905","409.759979","247","0","22","9.690001","9","5","10","9.340003","10","0","13","5.509999","4","0","11","5.320002","0","0","18","7.349999","9","1331",
"906","1","906","439.909973","435","0","22","9.079998","13","5","10","9.400000","10","0","13","5.650001","7","0","13","5.210000","6","0","20","6.220001","6","1332",
"907","1","907","509.500000","574","0","21","8.420001","3","5","10","9.540002","10","0","12","6.010001","7","0","10","4.950001","0","0","16","6.630001","4","1338",
"908","1","908","459.119934","891","0","21","8.669999","5","2","10","9.539999","10","0","11","5.269999","5","0","10","5.420000","5","0","18","6.710000","10","1339",
"909","1","909","451.480011","47","0","25","9.990003","13","5","10","9.480001","10","0","11","5.929999","9","0","10","4.920002","5","0","15","5.670001","4","1343",
"910","1","910","385.440002","718","0","22","9.510001","13","4","10","9.540006","10","0","13","5.959999","3","0","10","5.079999","10","0","14","5.440000","0","1344",
"911","1","911","440.350037","851","0","25","10.120000","2","7","10","9.420004","10","0","11","5.619999","7","0","12","5.000000","6","0","13","6.000001","0","1348",
"912","1","912","457.220001","719","0","19","8.089999","2","3","10","9.470004","10","0","13","5.310000","6","0","11","5.739999","11","0","18","6.919999","0","1348",
"913","1","913","464.830048","913","0","20","7.779998","10","5","10","9.360005","10","0","11","5.340000","0","0","12","5.380002","5","0","20","6.620000","0","1349",
"914","1","914","444.179993","148","0","23","8.419999","11","4","10","9.420004","10","0","13","5.799999","5","0","11","5.760001","7","0","19","5.730000","7","1357",
"915","1","915","424.450104","254","0","22","8.300005","6","6","10","9.430002","10","0","11","5.780000","6","0","11","4.940000","4","0","17","6.169999","0","1357",
"916","1","916","469.459991","907","0","19","8.640000","12","5","10","9.490001","10","0","12","6.350000","11","0","12","5.390000","6","0","17","6.149999","11","1358",
"917","1","917","447.019989","189","0","18","8.139999","0","4","10","9.370001","10","0","11","5.879999","1","0","11","4.759998","0","0","17","6.599999","13","1359",
"918","1","918","461.420074","918","0","20","7.479999","16","2","10","9.300003","10","0","13","5.729999","0","0","14","5.269999","7","0","17","5.170001","3","1360",
"919","1","919","503.609772","2","0","17","6.970000","9","5","10","9.510000","10","0","12","6.069998","5","0","12","5.120001","0","0","19","6.620000","7","1360",
"920","1","920","515.869751","26","0","25","7.700000","0","4","10","9.300001","10","0","12","5.560000","9","0","11","5.510000","6","0","19","7.129999","9","1361",
"921","1","921","421.690063","864","0","23","8.329999","13","4","10","9.390003","10","0","11","5.359999","8","0","12","5.100000","5","0","19","6.319999","0","1362",
"922","1","922","421.129944","920","0","23","8.700000","17","4","10","9.500000","10","0","12","5.939998","0","0","11","5.180000","5","0","16","6.439999","0","1363",
"923","1","923","461.730011","768","0","21","7.870001","15","5","10","9.470001","10","0","11","5.460000","5","0","12","5.639999","9","0","19","6.870001","8","1366",
"924","1","924","416.290070","850","0","23","7.470000","14","6","10","9.740001","10","0","12","5.420002","5","0","10","5.310002","4","0","17","6.450002","12","1366",
"925","1","925","462.139954","571","0","22","7.819999","0","5","10","9.180002","10","0","11","6.020000","8","0","11","5.029998","9","0","18","6.509999","0","1369",
"926","1","926","462.320038","408","0","22","8.700001","0","1","10","9.329999","10","0","11","5.720000","5","0","10","5.110001","8","0","15","5.610001","3","1369",
"927","1","927","484.259979","1","0","23","9.040001","10","1","10","9.590001","10","0","11","5.080000","7","0","11","5.010000","7","0","15","6.349999","0","1370",
"928","1","928","448.099945","858","0","21","8.969997","12","5","10","9.509999","10","0","13","5.910000","5","0","12","5.340000","6","0","17","6.600000","10","1371",
"929","1","929","462.739838","929","0","19","8.039998","8","2","10","9.309999","10","0","13","6.050001","7","0","11","4.909999","4","0","18","6.269999","10","1371",
"930","1","930","464.720001","1","0","18","7.910000","0","6","10","9.450001","10","0","12","5.720001","0","0","11","4.580000","6","0","18","6.230000","6","1378",
"931","1","931","432.360046","500","0","23","8.600000","10","6","10","9.260003","8","0","13","6.340000","7","0","12","5.450000","0","0","18","6.680000","0","1380",
"932","1","932","464.529999","916","0","19","8.410004","14","4","10","9.250001","10","0","11","5.620001","0","0","12","5.139999","6","0","15","6.070000","4","1382",
"933","1","933","474.059967","921","0","22","8.750001","21","6","10","9.530001","10","0","13","6.030000","7","0","14","5.850000","6","0","18","6.979999","6","1384",
"934","1","934","529.570007","19","0","23","8.190000","0","5","10","9.220001","9","0","12","5.249999","3","0","11","5.409999","7","0","18","6.220001","11","1388",
"935","1","935","430.140015","291","0","20","7.730001","7","4","10","9.150001","6","0","12","6.060001","0","0","10","5.049999","8","0","16","6.370002","3","1391",
"936","1","936","442.450134","738","0","19","7.660001","5","2","10","9.480000","10","0","13","6.120000","9","0","14","5.500000","9","0","16","6.820000","6","1392",
"937","1","937","472.959961","12","0","23","8.780005","19","4","10","9.450000","7","0","12","5.420000","7","0","10","5.209999","6","0","18","6.360001","6","1393",
"938","1","938","593.830017","928","0","21","9.000000","9","3","10","9.380002","9","0","12","5.870000","8","0","11","5.619998","0","0","17","6.460001","6","1396",
"939","1","939","478.959930","2","0","20","7.409998","0","4","10","9.430002","9","0","11","5.719999","4","0","11","5.330000","7","0","20","6.650001","5","1396",
"940","1","940","420.070007","940","0","25","7.540000","0","4","10","9.540003","9","0","12","5.529999","7","0","11","4.879999","6","0","16","6.509999","10","1400",
"941","1","941","463.210114","29","0","23","8.690001","14","6","10","9.300001","9","0","12","5.560001","0","0","10","4.870001","0","0","18","7.040001","0","1408",
"942","1","942","455.379974","455","0","20","7.859997","14","5","10","9.430003","10","0","11","5.529999","0","0","11","5.650001","8","0","17","6.009999","4","1409",
"943","1","943","427.959991","943","0","27","8.210001","13","6","10","9.360002","10","0","13","6.060000","7","0","11","4.970000","5","0","18","5.410001","12","1414",
"944","1","944","470.280090","870","0","20","9.700001","19","4","10","9.470001","8","0","11","5.989999","8","0","12","6.040000","0","0","17","6.730001","9","1418",
"945","1","945","495.370026","505","0","22","8.840002","0","5","10","9.430004","10","0","13","6.010000","4","0","12","5.160000","7","0","18","7.040000","8","1419",
"946","1","946","409.030029","54","0","24","8.990003","5","5","10","9.440000","9","0","13","5.850000","5","0","12","5.590001","0","0","16","6.130001","0","1423",
"947","1","947","415.729980","145","0","22","8.959997","14","3","10","9.400001","10","0","12","5.970001","3","0","11","5.379999","6","0","17","6.359999","11","1424",
"948","1","948","529.959717","610","0","23","8.029998","13","5","10","9.460004","10","0","12","5.160001","0","0","11","5.559999","10","0","17","6.429999","5","1425",
"949","1","949","475.929962","614","0","23","9.810000","6","1","10","9.300002","10","0","12","5.450000","6","0","12","5.900001","8","0","16","6.080001","3","1425",
"950","1","950","494.789978","718","0","22","8.290002","9","5","10","9.430006","10","0","13","6.030001","9","0","12","4.920000","9","0","19","6.430002","3","1426",
"951","1","951","496.810150","20","0","25","8.850001","15","5","10","9.540000","10","0","13","6.130000","5","0","11","5.260001","9","0","21","6.639998","11","1428",
"952","1","952","506.520172","103","0","23","8.400001","12","4","10","9.370001","7","0","13","6.150000","6","0","12","5.260001","5","0","18","6.689998","4","1428",
"953","1","953","509.829987","953","0","21","8.250000","11","2","10","9.319998","10","0","13","5.340000","5","0","11","4.820000","8","0","21","6.760000","0","1429",
"954","1","954","494.370026","954","0","23","9.690001","10","7","10","9.490004","10","0","12","6.020000","5","0","11","5.490000","4","0","18","6.720000","12","1429",
"955","1","955","484.709930","481","0","20","8.650002","18","6","10","9.599999","10","0","11","5.629998","0","0","12","5.109999","6","0","17","5.990000","4","1431",
"956","1","956","426.199951","117","0","21","9.160001","0","5","10","9.480002","9","0","12","5.440001","5","0","12","5.280000","3","0","18","7.180001","5","1434",
"957","1","957","474.020142","957","0","22","9.230000","4","5","10","9.339998","10","0","13","6.120000","6","0","12","5.570001","3","0","20","6.640001","10","1437",
"958","1","958","531.080200","92","0","22","8.320003","19","4","10","9.330003","10","0","13","6.480000","4","0","11","5.050000","7","0","16","6.160000","9","1439",
"959","1","959","472.479980","952","0","19","8.750002","12","5","10","9.430003","10","0","13","6.500000","5","0","12","5.560000","7","0","18","6.910000","10","1439",
"960","1","960","538.970093","960","0","24","8.349998","11","4","10","9.379999","10","0","13","5.889998","7","0","11","5.170001","9","0","19","5.869998","8","1439",
"961","1","961","500.070129","955","0","21","9.009998","11","4","10","9.250004","10","0","13","6.260001","9","0","11","5.229999","0","0","18","7.440000","10","1440",
"962","1","962","478.519897","880","0","22","8.699997","14","5","10","9.420001","10","0","12","5.770000","7","0","11","5.219999","6","0","15","5.970001","9","1440",
"963","1","963","407.949890","754","0","21","8.530001","12","3","10","9.260002","9","0","11","6.079998","8","0","10","4.679998","0","0","17","6.739999","8","1443",
"964","1","964","504.979950","1","0","24","8.989997","12","4","10","9.360002","10","0","13","5.869999","1","0","12","5.690000","7","0","18","6.590002","3","1443",
"965","1","965","528.460083","1","0","21","8.789994","5","4","10","9.190001","10","0","11","6.370000","7","0","11","5.250000","0","0","17","6.599999","0","1447",
"966","1","966","479.859955","8","0","23","9.040002","14","3","10","9.480003","10","0","13","6.369999","0","0","11","5.119999","10","0","17","6.849999","4","1462",
"967","1","967","515.900085","960","0","22","8.250001","14","4","10","9.430001","8","0","11","5.980000","7","0","11","5.740000","7","0","16","6.080000","0","1463",
"968","1","968","522.020020","382","0","26","9.590003","6","4","10","9.379999","7","0","11","5.659999","3","0","12","4.550000","0","0","16","7.079999","10","1474",
"969","1","969","399.790131","967","0","24","7.629998","11","3","10","9.420001","10","0","11","5.630002","0","0","12","6.229998","0","0","20","6.719999","5","1483",
"970","1","970","439.380005","871","0","21","8.089999","10","4","10","9.420002","9","0","12","6.250000","8","0","13","5.340000","8","0","15","6.600001","9","1495",
